_id,Closed Status,Duration,Start Station Id,Start Date,Start Station Name,End Date,End Station Id,End Station Name,Rider Type
4977,NORMAL,1557,24,2024-03-27T13:48:28,Penn Ave & 33rd St,2024-03-27T14:14:25,24,Penn Ave & 33rd St,MEMBER
4978,NORMAL,204,13,2024-03-27T13:47:44,S Bouquet Ave & Sennott St,2024-03-27T13:51:08,20,Boulevard of the Allies & Parkview Ave,MEMBER
4979,NORMAL,188,13,2024-03-27T13:47:40,S Bouquet Ave & Sennott St,2024-03-27T13:50:48,20,Boulevard of the Allies & Parkview Ave,MEMBER
4980,NORMAL,304,12,2024-03-27T13:47:19,O'Hara St and University Place,2024-03-27T13:52:23,51,Coltart Ave & Forbes Ave,MEMBER
4981,NORMAL,251,24,2024-03-27T13:47:07,Penn Ave & 33rd St,2024-03-27T13:51:18,35,Butler St & 36th St,MEMBER
4982,NORMAL,1054,34,2024-03-27T13:47:00,N Dithridge St & Centre Ave,2024-03-27T14:04:34,34,N Dithridge St & Centre Ave,MEMBER
4983,GRACE_PERIOD,21,12,2024-03-27T13:46:27,O'Hara St and University Place,2024-03-27T13:46:48,12,O'Hara St and University Place,MEMBER
4984,NORMAL,1523,13,2024-03-27T13:45:32,S Bouquet Ave & Sennott St,2024-03-27T14:10:55,13,S Bouquet Ave & Sennott St,CASUAL
4985,GRACE_PERIOD,22,13,2024-03-27T13:44:49,S Bouquet Ave & Sennott St,2024-03-27T13:45:11,13,S Bouquet Ave & Sennott St,CASUAL
4986,NORMAL,750,40,2024-03-27T13:44:09,7th St & Penn Ave,2024-03-27T13:56:39,35,Butler St & 36th St,MEMBER
4987,NORMAL,385,38,2024-03-27T13:43:59,Allequippa St & Darragh St,2024-03-27T13:50:24,13,S Bouquet Ave & Sennott St,MEMBER
4988,NORMAL,349,50,2024-03-27T13:43:58,Atwood St & Bates St,2024-03-27T13:49:47,12,O'Hara St and University Place,MEMBER
4989,NORMAL,751,29,2024-03-27T13:43:43,Forbes Ave & Schenley Dr,2024-03-27T13:56:14,15,Ivy St & Walnut St,MEMBER
4990,NORMAL,621,15,2024-03-27T13:43:36,Ivy St & Walnut St,2024-03-27T13:53:57,12,O'Hara St and University Place,MEMBER
4991,NORMAL,617,15,2024-03-27T13:43:35,Ivy St & Walnut St,2024-03-27T13:53:52,12,O'Hara St and University Place,MEMBER
4992,NORMAL,911,12,2024-03-27T13:41:43,O'Hara St and University Place,2024-03-27T13:56:54,12,O'Hara St and University Place,MEMBER
4993,NORMAL,521,6,2024-03-27T13:41:17,10th St & Penn Ave,2024-03-27T13:49:58,23,North Shore Trail & Fort Duquesne Bridge,MEMBER
4994,NORMAL,608,34,2024-03-27T13:40:50,N Dithridge St & Centre Ave,2024-03-27T13:50:58,30,Shady Ave & Ellsworth Ave,MEMBER
4995,NORMAL,840,29,2024-03-27T13:40:03,Forbes Ave & Schenley Dr,2024-03-27T13:54:03,20,Boulevard of the Allies & Parkview Ave,MEMBER
4996,NORMAL,4814,26,2024-03-27T13:39:41,S 27th St & Sidney St. (Southside Works),2024-03-27T14:59:55,26,S 27th St & Sidney St. (Southside Works),CASUAL
4997,NORMAL,654,1,2024-03-27T13:38:58,Pierce St & Summerlea St,2024-03-27T13:49:52,29,Forbes Ave & Schenley Dr,MEMBER
4998,GRACE_PERIOD,23,26,2024-03-27T13:38:50,S 27th St & Sidney St. (Southside Works),2024-03-27T13:39:13,26,S 27th St & Sidney St. (Southside Works),CASUAL
4999,NORMAL,1367,13,2024-03-27T13:38:48,S Bouquet Ave & Sennott St,2024-03-27T14:01:35,28,Fifth Ave & S Bouquet St,MEMBER
5000,NORMAL,343,20,2024-03-27T13:38:43,Boulevard of the Allies & Parkview Ave,2024-03-27T13:44:26,13,S Bouquet Ave & Sennott St,MEMBER
5001,NORMAL,4777,26,2024-03-27T13:38:30,S 27th St & Sidney St. (Southside Works),2024-03-27T14:58:07,26,S 27th St & Sidney St. (Southside Works),CASUAL
5002,NORMAL,4866,26,2024-03-27T13:38:20,S 27th St & Sidney St. (Southside Works),2024-03-27T14:59:26,26,S 27th St & Sidney St. (Southside Works),CASUAL
5003,NORMAL,223,51,2024-03-27T13:38:12,Coltart Ave & Forbes Ave,2024-03-27T13:41:55,13,S Bouquet Ave & Sennott St,MEMBER
5004,NORMAL,130,50,2024-03-27T13:38:07,Atwood St & Bates St,2024-03-27T13:40:17,13,S Bouquet Ave & Sennott St,MEMBER
5005,GRACE_PERIOD,31,26,2024-03-27T13:37:59,S 27th St & Sidney St. (Southside Works),2024-03-27T13:38:30,26,S 27th St & Sidney St. (Southside Works),CASUAL
5006,NORMAL,1308,39,2024-03-27T13:37:41,S 12th St & E Carson St,2024-03-27T13:59:29,55,Brighton Rd & Pennsylvania Ave,MEMBER
5007,NORMAL,240,34,2024-03-27T13:37:34,N Dithridge St & Centre Ave,2024-03-27T13:41:34,12,O'Hara St and University Place,MEMBER
5008,NORMAL,1223,13,2024-03-27T13:37:28,S Bouquet Ave & Sennott St,2024-03-27T13:57:51,20,Boulevard of the Allies & Parkview Ave,MEMBER
5009,NORMAL,246,34,2024-03-27T13:37:26,N Dithridge St & Centre Ave,2024-03-27T13:41:32,12,O'Hara St and University Place,MEMBER
5010,NORMAL,615,26,2024-03-27T13:37:14,S 27th St & Sidney St. (Southside Works),2024-03-27T13:47:29,10,Zulema St & Coltart Ave,MEMBER
5011,GRACE_PERIOD,29,26,2024-03-27T13:37:14,S 27th St & Sidney St. (Southside Works),2024-03-27T13:37:43,26,S 27th St & Sidney St. (Southside Works),CASUAL
5012,NORMAL,150,12,2024-03-27T13:35:15,O'Hara St and University Place,2024-03-27T13:37:45,34,N Dithridge St & Centre Ave,MEMBER
5013,NORMAL,217,13,2024-03-27T13:33:37,S Bouquet Ave & Sennott St,2024-03-27T13:37:14,10,Zulema St & Coltart Ave,MEMBER
5014,NORMAL,422,29,2024-03-27T13:33:10,Forbes Ave & Schenley Dr,2024-03-27T13:40:12,20,Boulevard of the Allies & Parkview Ave,MEMBER
5015,NORMAL,669,34,2024-03-27T13:31:15,N Dithridge St & Centre Ave,2024-03-27T13:42:24,33,Schenley Dr & Schenley Dr Ext,MEMBER
5016,NORMAL,1788,15,2024-03-27T13:27:53,Ivy St & Walnut St,2024-03-27T13:57:41,59,Forbes Ave at TCS Hall (CMU Campus),MEMBER
5017,NORMAL,298,26,2024-03-27T13:27:28,S 27th St & Sidney St. (Southside Works),2024-03-27T13:32:26,41,S 22nd St & Sidney St,MEMBER
5018,NORMAL,825,28,2024-03-27T13:26:58,Fifth Ave & S Bouquet St,2024-03-27T13:40:43,49,Technology Dr & Bates St,MEMBER
5019,NORMAL,1256,29,2024-03-27T13:26:53,Forbes Ave & Schenley Dr,2024-03-27T13:47:49,29,Forbes Ave & Schenley Dr,MEMBER
5020,NORMAL,174,51,2024-03-27T13:26:51,Coltart Ave & Forbes Ave,2024-03-27T13:29:45,13,S Bouquet Ave & Sennott St,MEMBER
5021,NORMAL,283,20,2024-03-27T13:26:50,Boulevard of the Allies & Parkview Ave,2024-03-27T13:31:33,33,Schenley Dr & Schenley Dr Ext,MEMBER
5022,NORMAL,1266,29,2024-03-27T13:26:41,Forbes Ave & Schenley Dr,2024-03-27T13:47:47,29,Forbes Ave & Schenley Dr,MEMBER
5023,NORMAL,615,22,2024-03-27T13:26:12,Forbes Ave & Market Square,2024-03-27T13:36:27,6,10th St & Penn Ave,CASUAL
5024,NORMAL,1437,27,2024-03-27T13:25:36,W Station Square Dr & Bessemer Court,2024-03-27T13:49:33,26,S 27th St & Sidney St. (Southside Works),CASUAL
5025,NORMAL,340,29,2024-03-27T13:25:28,Forbes Ave & Schenley Dr,2024-03-27T13:31:08,20,Boulevard of the Allies & Parkview Ave,MEMBER
5026,NORMAL,2167,29,2024-03-27T13:24:56,Forbes Ave & Schenley Dr,2024-03-27T14:01:03,59,Forbes Ave at TCS Hall (CMU Campus),MEMBER
5027,GRACE_PERIOD,23,27,2024-03-27T13:24:44,W Station Square Dr & Bessemer Court,2024-03-27T13:25:07,27,W Station Square Dr & Bessemer Court,CASUAL
5028,GRACE_PERIOD,23,27,2024-03-27T13:23:38,W Station Square Dr & Bessemer Court,2024-03-27T13:24:01,27,W Station Square Dr & Bessemer Court,CASUAL
5029,NORMAL,840,13,2024-03-27T13:20:41,S Bouquet Ave & Sennott St,2024-03-27T13:34:41,26,S 27th St & Sidney St. (Southside Works),MEMBER
5030,NORMAL,852,13,2024-03-27T13:20:29,S Bouquet Ave & Sennott St,2024-03-27T13:34:41,26,S 27th St & Sidney St. (Southside Works),MEMBER
5031,NORMAL,498,20,2024-03-27T13:20:16,Boulevard of the Allies & Parkview Ave,2024-03-27T13:28:34,13,S Bouquet Ave & Sennott St,MEMBER
5032,NORMAL,801,1,2024-03-27T13:20:06,Pierce St & Summerlea St,2024-03-27T13:33:27,29,Forbes Ave & Schenley Dr,MEMBER
5033,NORMAL,8052,8,2024-03-27T13:20:04,Glasshouse,2024-03-27T15:34:16,26,S 27th St & Sidney St. (Southside Works),CASUAL
5034,NORMAL,2726,23,2024-03-27T13:20:04,North Shore Trail & Fort Duquesne Bridge,2024-03-27T14:05:30,23,North Shore Trail & Fort Duquesne Bridge,MEMBER
5035,NORMAL,427,30,2024-03-27T13:16:54,Shady Ave & Ellsworth Ave,2024-03-27T13:24:01,36,Penn Ave & S Pacific Ave,MEMBER
5036,NORMAL,742,29,2024-03-27T13:15:36,Forbes Ave & Schenley Dr,2024-03-27T13:27:58,37,S Negley Ave & Centre Ave,MEMBER
5037,NORMAL,270,49,2024-03-27T13:15:35,Technology Dr & Bates St,2024-03-27T13:20:05,26,S 27th St & Sidney St. (Southside Works),MEMBER
5038,NORMAL,452,13,2024-03-27T13:13:50,S Bouquet Ave & Sennott St,2024-03-27T13:21:22,48,S Millvale Ave & Centre Ave,MEMBER
5039,NORMAL,173,13,2024-03-27T13:11:35,S Bouquet Ave & Sennott St,2024-03-27T13:14:28,51,Coltart Ave & Forbes Ave,MEMBER
5040,NORMAL,985,12,2024-03-27T13:10:32,O'Hara St and University Place,2024-03-27T13:26:57,12,O'Hara St and University Place,MEMBER
5041,NORMAL,947,50,2024-03-27T13:06:49,Atwood St & Bates St,2024-03-27T13:22:36,28,Fifth Ave & S Bouquet St,MEMBER
5042,NORMAL,309,50,2024-03-27T13:05:32,Atwood St & Bates St,2024-03-27T13:10:41,12,O'Hara St and University Place,MEMBER
5043,NORMAL,246,51,2024-03-27T13:04:26,Coltart Ave & Forbes Ave,2024-03-27T13:08:32,33,Schenley Dr & Schenley Dr Ext,MEMBER
5044,GRACE_PERIOD,25,38,2024-03-27T13:03:28,Allequippa St & Darragh St,2024-03-27T13:03:53,38,Allequippa St & Darragh St,MEMBER
5045,NORMAL,438,13,2024-03-27T13:02:57,S Bouquet Ave & Sennott St,2024-03-27T13:10:15,13,S Bouquet Ave & Sennott St,MEMBER
5046,GRACE_PERIOD,42,38,2024-03-27T13:02:44,Allequippa St & Darragh St,2024-03-27T13:03:26,38,Allequippa St & Darragh St,MEMBER
5047,NORMAL,1511,12,2024-03-27T13:02:31,O'Hara St and University Place,2024-03-27T13:27:42,15,Ivy St & Walnut St,MEMBER
5048,NORMAL,335,29,2024-03-27T13:02:27,Forbes Ave & Schenley Dr,2024-03-27T13:08:02,20,Boulevard of the Allies & Parkview Ave,MEMBER
5049,NORMAL,354,12,2024-03-27T13:01:38,O'Hara St and University Place,2024-03-27T13:07:32,50,Atwood St & Bates St,MEMBER
5050,NORMAL,262,6,2024-03-27T13:01:21,10th St & Penn Ave,2024-03-27T13:05:43,22,Forbes Ave & Market Square,CASUAL
5051,NORMAL,1598,12,2024-03-27T13:01:05,O'Hara St and University Place,2024-03-27T13:27:43,15,Ivy St & Walnut St,MEMBER
5052,NORMAL,289,34,2024-03-27T13:00:43,N Dithridge St & Centre Ave,2024-03-27T13:05:32,59,Forbes Ave at TCS Hall (CMU Campus),MEMBER
5053,NORMAL,565,7,2024-03-27T13:00:27,Liberty Ave & Gross St,2024-03-27T13:09:52,12,O'Hara St and University Place,MEMBER
5054,NORMAL,301,12,2024-03-27T12:59:23,O'Hara St and University Place,2024-03-27T13:04:24,38,Allequippa St & Darragh St,MEMBER
5055,NORMAL,497,38,2024-03-27T12:59:17,Allequippa St & Darragh St,2024-03-27T13:07:34,29,Forbes Ave & Schenley Dr,MEMBER
5056,NORMAL,155,13,2024-03-27T12:59:18,S Bouquet Ave & Sennott St,2024-03-27T13:01:53,50,Atwood St & Bates St,MEMBER
5057,NORMAL,493,29,2024-03-27T12:56:42,Forbes Ave & Schenley Dr,2024-03-27T13:04:55,50,Atwood St & Bates St,MEMBER
5058,NORMAL,233,51,2024-03-27T12:56:09,Coltart Ave & Forbes Ave,2024-03-27T13:00:02,38,Allequippa St & Darragh St,MEMBER
5059,NORMAL,1016,6,2024-03-27T12:56:01,10th St & Penn Ave,2024-03-27T13:12:57,4,Burns White Center at 3 Crossings,MEMBER
5060,NORMAL,400,12,2024-03-27T12:55:31,O'Hara St and University Place,2024-03-27T13:02:11,50,Atwood St & Bates St,MEMBER
5061,NORMAL,269,29,2024-03-27T12:55:28,Forbes Ave & Schenley Dr,2024-03-27T12:59:57,50,Atwood St & Bates St,MEMBER
5062,NORMAL,196,20,2024-03-27T12:54:51,Boulevard of the Allies & Parkview Ave,2024-03-27T12:58:07,13,S Bouquet Ave & Sennott St,MEMBER
5063,NORMAL,924,32,2024-03-27T12:53:28,Ross St & Fourth Ave,2024-03-27T13:08:52,35,Butler St & 36th St,MEMBER
5064,NORMAL,306,13,2024-03-27T12:53:01,S Bouquet Ave & Sennott St,2024-03-27T12:58:07,11,Ellsworth Ave & N Neville St,MEMBER
5065,NORMAL,354,29,2024-03-27T12:52:43,Forbes Ave & Schenley Dr,2024-03-27T12:58:37,20,Boulevard of the Allies & Parkview Ave,MEMBER
5066,NORMAL,275,13,2024-03-27T12:52:40,S Bouquet Ave & Sennott St,2024-03-27T12:57:15,12,O'Hara St and University Place,MEMBER
5067,NORMAL,517,38,2024-03-27T12:51:14,Allequippa St & Darragh St,2024-03-27T12:59:51,29,Forbes Ave & Schenley Dr,MEMBER
5068,NORMAL,1053,36,2024-03-27T12:50:41,Penn Ave & S Pacific Ave,2024-03-27T13:08:14,38,Allequippa St & Darragh St,MEMBER
5069,NORMAL,152,34,2024-03-27T12:49:58,N Dithridge St & Centre Ave,2024-03-27T12:52:30,12,O'Hara St and University Place,MEMBER
5070,GRACE_PERIOD,7,1,2024-03-27T12:49:37,Pierce St & Summerlea St,2024-03-27T12:49:44,1,Pierce St & Summerlea St,MEMBER
5071,NORMAL,484,41,2024-03-27T12:49:21,S 22nd St & Sidney St,2024-03-27T12:57:25,49,Technology Dr & Bates St,MEMBER
5072,NORMAL,380,38,2024-03-27T12:49:16,Allequippa St & Darragh St,2024-03-27T12:55:36,13,S Bouquet Ave & Sennott St,MEMBER
5073,NORMAL,119,50,2024-03-27T12:49:06,Atwood St & Bates St,2024-03-27T12:51:05,13,S Bouquet Ave & Sennott St,MEMBER
5074,NORMAL,590,13,2024-03-27T12:48:11,S Bouquet Ave & Sennott St,2024-03-27T12:58:01,13,S Bouquet Ave & Sennott St,MEMBER
5075,NORMAL,210,13,2024-03-27T12:48:00,S Bouquet Ave & Sennott St,2024-03-27T12:51:30,12,O'Hara St and University Place,MEMBER
5076,NORMAL,170,12,2024-03-27T12:47:50,O'Hara St and University Place,2024-03-27T12:50:40,34,N Dithridge St & Centre Ave,MEMBER
5077,NORMAL,190,13,2024-03-27T12:46:38,S Bouquet Ave & Sennott St,2024-03-27T12:49:48,10,Zulema St & Coltart Ave,MEMBER
5078,NORMAL,131,50,2024-03-27T12:45:53,Atwood St & Bates St,2024-03-27T12:48:04,13,S Bouquet Ave & Sennott St,MEMBER
5079,NORMAL,540,20,2024-03-27T12:45:20,Boulevard of the Allies & Parkview Ave,2024-03-27T12:54:20,26,S 27th St & Sidney St. (Southside Works),MEMBER
5080,NORMAL,181,12,2024-03-27T12:42:10,O'Hara St and University Place,2024-03-27T12:45:11,34,N Dithridge St & Centre Ave,MEMBER
5081,NORMAL,565,34,2024-03-27T12:41:30,N Dithridge St & Centre Ave,2024-03-27T12:50:55,13,S Bouquet Ave & Sennott St,MEMBER
5082,NORMAL,206,29,2024-03-27T12:41:26,Forbes Ave & Schenley Dr,2024-03-27T12:44:52,50,Atwood St & Bates St,MEMBER
5083,NORMAL,511,4,2024-03-27T12:40:46,Burns White Center at 3 Crossings,2024-03-27T12:49:17,6,10th St & Penn Ave,MEMBER
5084,NORMAL,231,38,2024-03-27T12:40:42,Allequippa St & Darragh St,2024-03-27T12:44:33,12,O'Hara St and University Place,MEMBER
5085,NORMAL,816,20,2024-03-27T12:39:20,Boulevard of the Allies & Parkview Ave,2024-03-27T12:52:56,29,Forbes Ave & Schenley Dr,MEMBER
5086,GRACE_PERIOD,23,16,2024-03-27T12:39:02,Penn Ave & Putnam St (Bakery Square),2024-03-27T12:39:25,16,Penn Ave & Putnam St (Bakery Square),MEMBER
5087,NORMAL,245,34,2024-03-27T12:38:25,N Dithridge St & Centre Ave,2024-03-27T12:42:30,28,Fifth Ave & S Bouquet St,MEMBER
5088,NORMAL,903,36,2024-03-27T12:38:22,Penn Ave & S Pacific Ave,2024-03-27T12:53:25,13,S Bouquet Ave & Sennott St,MEMBER
5089,NORMAL,987,15,2024-03-27T12:37:25,Ivy St & Walnut St,2024-03-27T12:53:52,13,S Bouquet Ave & Sennott St,MEMBER
5090,NORMAL,925,24,2024-03-27T12:37:10,Penn Ave & 33rd St,2024-03-27T12:52:35,24,Penn Ave & 33rd St,MEMBER
5091,NORMAL,1472,57,2024-03-27T12:32:54,52nd St & Butler St,2024-03-27T12:57:26,29,Forbes Ave & Schenley Dr,MEMBER
5092,NORMAL,458,13,2024-03-27T12:31:43,S Bouquet Ave & Sennott St,2024-03-27T12:39:21,38,Allequippa St & Darragh St,MEMBER
5093,NORMAL,239,51,2024-03-27T12:31:25,Coltart Ave & Forbes Ave,2024-03-27T12:35:24,13,S Bouquet Ave & Sennott St,MEMBER
5094,NORMAL,275,50,2024-03-27T12:30:06,Atwood St & Bates St,2024-03-27T12:34:41,50,Atwood St & Bates St,MEMBER
5095,NORMAL,408,12,2024-03-27T12:28:51,O'Hara St and University Place,2024-03-27T12:35:39,38,Allequippa St & Darragh St,MEMBER
5096,NORMAL,459,29,2024-03-27T12:28:13,Forbes Ave & Schenley Dr,2024-03-27T12:35:52,49,Technology Dr & Bates St,MEMBER
5097,NORMAL,889,33,2024-03-27T12:28:10,Schenley Dr & Schenley Dr Ext,2024-03-27T12:42:59,29,Forbes Ave & Schenley Dr,MEMBER
5098,NORMAL,893,33,2024-03-27T12:28:09,Schenley Dr & Schenley Dr Ext,2024-03-27T12:43:02,33,Schenley Dr & Schenley Dr Ext,MEMBER
5099,NORMAL,907,33,2024-03-27T12:27:51,Schenley Dr & Schenley Dr Ext,2024-03-27T12:42:58,33,Schenley Dr & Schenley Dr Ext,MEMBER
5100,NORMAL,336,20,2024-03-27T12:26:03,Boulevard of the Allies & Parkview Ave,2024-03-27T12:31:39,28,Fifth Ave & S Bouquet St,MEMBER
5101,NORMAL,242,59,2024-03-27T12:25:29,Forbes Ave at TCS Hall (CMU Campus),2024-03-27T12:29:31,34,N Dithridge St & Centre Ave,MEMBER
5102,NORMAL,147,13,2024-03-27T12:24:56,S Bouquet Ave & Sennott St,2024-03-27T12:27:23,51,Coltart Ave & Forbes Ave,MEMBER
5103,NORMAL,994,22,2024-03-27T12:24:27,Forbes Ave & Market Square,2024-03-27T12:41:01,39,S 12th St & E Carson St,CASUAL
5104,NORMAL,260,29,2024-03-27T12:23:23,Forbes Ave & Schenley Dr,2024-03-27T12:27:43,51,Coltart Ave & Forbes Ave,MEMBER
5105,NORMAL,301,38,2024-03-27T12:22:50,Allequippa St & Darragh St,2024-03-27T12:27:51,51,Coltart Ave & Forbes Ave,MEMBER
5106,NORMAL,1484,12,2024-03-27T12:22:48,O'Hara St and University Place,2024-03-27T12:47:32,12,O'Hara St and University Place,MEMBER
5107,NORMAL,147,12,2024-03-27T12:22:28,O'Hara St and University Place,2024-03-27T12:24:55,29,Forbes Ave & Schenley Dr,MEMBER
5108,NORMAL,634,15,2024-03-27T12:21:44,Ivy St & Walnut St,2024-03-27T12:32:18,29,Forbes Ave & Schenley Dr,MEMBER
5109,NORMAL,1011,16,2024-03-27T12:21:37,Penn Ave & Putnam St (Bakery Square),2024-03-27T12:38:28,16,Penn Ave & Putnam St (Bakery Square),MEMBER
5110,NORMAL,223,20,2024-03-27T12:21:27,Boulevard of the Allies & Parkview Ave,2024-03-27T12:25:10,28,Fifth Ave & S Bouquet St,MEMBER
5111,NORMAL,220,12,2024-03-27T12:19:39,O'Hara St and University Place,2024-03-27T12:23:19,11,Ellsworth Ave & N Neville St,MEMBER
5112,NORMAL,265,10,2024-03-27T12:18:41,Zulema St & Coltart Ave,2024-03-27T12:23:06,13,S Bouquet Ave & Sennott St,MEMBER
5113,NORMAL,220,12,2024-03-27T12:17:55,O'Hara St and University Place,2024-03-27T12:21:35,59,Forbes Ave at TCS Hall (CMU Campus),MEMBER
5114,NORMAL,215,34,2024-03-27T12:17:11,N Dithridge St & Centre Ave,2024-03-27T12:20:46,29,Forbes Ave & Schenley Dr,MEMBER
5115,NORMAL,504,10,2024-03-27T12:17:04,Zulema St & Coltart Ave,2024-03-27T12:25:28,26,S 27th St & Sidney St. (Southside Works),MEMBER
5116,NORMAL,367,16,2024-03-27T12:15:27,Penn Ave & Putnam St (Bakery Square),2024-03-27T12:21:34,25,Penn Ave & S Whitfield St,MEMBER
5117,NORMAL,291,29,2024-03-27T12:15:20,Forbes Ave & Schenley Dr,2024-03-27T12:20:11,51,Coltart Ave & Forbes Ave,MEMBER
5118,NORMAL,117,13,2024-03-27T12:14:55,S Bouquet Ave & Sennott St,2024-03-27T12:16:52,33,Schenley Dr & Schenley Dr Ext,MEMBER
5119,NORMAL,111,13,2024-03-27T12:13:34,S Bouquet Ave & Sennott St,2024-03-27T12:15:25,50,Atwood St & Bates St,MEMBER
5120,NORMAL,173,13,2024-03-27T12:13:32,S Bouquet Ave & Sennott St,2024-03-27T12:16:25,20,Boulevard of the Allies & Parkview Ave,MEMBER
5121,NORMAL,252,13,2024-03-27T12:12:04,S Bouquet Ave & Sennott St,2024-03-27T12:16:16,20,Boulevard of the Allies & Parkview Ave,MEMBER
5122,NORMAL,513,6,2024-03-27T12:11:45,10th St & Penn Ave,2024-03-27T12:20:18,4,Burns White Center at 3 Crossings,MEMBER
5123,NORMAL,405,20,2024-03-27T12:10:12,Boulevard of the Allies & Parkview Ave,2024-03-27T12:16:57,28,Fifth Ave & S Bouquet St,MEMBER
5124,NORMAL,305,20,2024-03-27T12:10:07,Boulevard of the Allies & Parkview Ave,2024-03-27T12:15:12,29,Forbes Ave & Schenley Dr,MEMBER
5125,NORMAL,1450,12,2024-03-27T12:10:04,O'Hara St and University Place,2024-03-27T12:34:14,34,N Dithridge St & Centre Ave,MEMBER
5126,NORMAL,246,34,2024-03-27T12:09:24,N Dithridge St & Centre Ave,2024-03-27T12:13:30,12,O'Hara St and University Place,MEMBER
5127,NORMAL,570,49,2024-03-27T12:08:05,Technology Dr & Bates St,2024-03-27T12:17:35,41,S 22nd St & Sidney St,MEMBER
5128,NORMAL,305,20,2024-03-27T12:06:59,Boulevard of the Allies & Parkview Ave,2024-03-27T12:12:04,28,Fifth Ave & S Bouquet St,MEMBER
5129,NORMAL,391,13,2024-03-27T12:06:34,S Bouquet Ave & Sennott St,2024-03-27T12:13:05,10,Zulema St & Coltart Ave,MEMBER
5130,NORMAL,325,20,2024-03-27T12:06:26,Boulevard of the Allies & Parkview Ave,2024-03-27T12:11:51,28,Fifth Ave & S Bouquet St,MEMBER
5131,NORMAL,423,51,2024-03-27T12:06:26,Coltart Ave & Forbes Ave,2024-03-27T12:13:29,13,S Bouquet Ave & Sennott St,MEMBER
5132,NORMAL,162,50,2024-03-27T12:06:06,Atwood St & Bates St,2024-03-27T12:08:48,20,Boulevard of the Allies & Parkview Ave,MEMBER
5133,NORMAL,784,12,2024-03-27T12:05:33,O'Hara St and University Place,2024-03-27T12:18:37,49,Technology Dr & Bates St,MEMBER
5134,NORMAL,1125,30,2024-03-27T12:03:58,Shady Ave & Ellsworth Ave,2024-03-27T12:22:43,13,S Bouquet Ave & Sennott St,MEMBER
5135,NORMAL,1142,30,2024-03-27T12:03:47,Shady Ave & Ellsworth Ave,2024-03-27T12:22:49,13,S Bouquet Ave & Sennott St,MEMBER
5136,NORMAL,328,20,2024-03-27T12:03:14,Boulevard of the Allies & Parkview Ave,2024-03-27T12:08:42,33,Schenley Dr & Schenley Dr Ext,MEMBER
5137,NORMAL,1039,6,2024-03-27T12:03:11,10th St & Penn Ave,2024-03-27T12:20:30,57,52nd St & Butler St,MEMBER
5138,NORMAL,223,13,2024-03-27T12:02:05,S Bouquet Ave & Sennott St,2024-03-27T12:05:48,20,Boulevard of the Allies & Parkview Ave,MEMBER
5139,NORMAL,275,13,2024-03-27T12:02:01,S Bouquet Ave & Sennott St,2024-03-27T12:06:36,20,Boulevard of the Allies & Parkview Ave,MEMBER
5140,NORMAL,453,21,2024-03-27T12:01:20,Liberty Ave & Stanwix St,2024-03-27T12:08:53,5,Allegheny Station,MEMBER
5141,NORMAL,118,13,2024-03-27T12:01:12,S Bouquet Ave & Sennott St,2024-03-27T12:03:10,33,Schenley Dr & Schenley Dr Ext,MEMBER
5142,NORMAL,1413,29,2024-03-27T12:00:46,Forbes Ave & Schenley Dr,2024-03-27T12:24:19,57,52nd St & Butler St,MEMBER
5143,NORMAL,619,38,2024-03-27T12:00:31,Allequippa St & Darragh St,2024-03-27T12:10:50,26,S 27th St & Sidney St. (Southside Works),MEMBER
5144,NORMAL,979,38,2024-03-27T12:00:21,Allequippa St & Darragh St,2024-03-27T12:16:40,13,S Bouquet Ave & Sennott St,MEMBER
5145,NORMAL,181,13,2024-03-27T11:58:55,S Bouquet Ave & Sennott St,2024-03-27T12:01:56,20,Boulevard of the Allies & Parkview Ave,MEMBER
5146,NORMAL,141,34,2024-03-27T11:58:09,N Dithridge St & Centre Ave,2024-03-27T12:00:30,12,O'Hara St and University Place,MEMBER
5147,NORMAL,746,4,2024-03-27T11:58:07,Burns White Center at 3 Crossings,2024-03-27T12:10:33,6,10th St & Penn Ave,MEMBER
5148,NORMAL,461,40,2024-03-27T11:57:05,7th St & Penn Ave,2024-03-27T12:04:46,4,Burns White Center at 3 Crossings,MEMBER
5149,GRACE_PERIOD,21,4,2024-03-27T11:55:45,Burns White Center at 3 Crossings,2024-03-27T11:56:06,4,Burns White Center at 3 Crossings,MEMBER
5150,NORMAL,519,38,2024-03-27T11:55:39,Allequippa St & Darragh St,2024-03-27T12:04:18,59,Forbes Ave at TCS Hall (CMU Campus),MEMBER
5151,NORMAL,155,33,2024-03-27T11:55:40,Schenley Dr & Schenley Dr Ext,2024-03-27T11:58:15,13,S Bouquet Ave & Sennott St,MEMBER
5152,NORMAL,296,51,2024-03-27T11:55:23,Coltart Ave & Forbes Ave,2024-03-27T12:00:19,12,O'Hara St and University Place,MEMBER
5153,GRACE_PERIOD,21,4,2024-03-27T11:55:19,Burns White Center at 3 Crossings,2024-03-27T11:55:40,4,Burns White Center at 3 Crossings,MEMBER
5154,NORMAL,376,13,2024-03-27T11:54:54,S Bouquet Ave & Sennott St,2024-03-27T12:01:10,20,Boulevard of the Allies & Parkview Ave,MEMBER
