stop_name,latitude,longitude,total_ons
NEGLEY AVE AT CORAL ST,40.462,-79.9316,14.0
NEGLEY AVE AT CORAL ST,40.462,-79.9316,327.0
NEGLEY AVE AT CORAL ST,40.462,-79.9316,4.0
NEGLEY AVE AT CORAL ST,40.462,-79.9316,9.0
NEGLEY AVE AT CORAL ST,40.462,-79.9316,102.0
NEGLEY AVE AT CORAL ST,40.462,-79.9316,9.0
NEGLEY AVE AT CORAL ST,40.462,-79.9316,4.0
NEGLEY AVE AT CORAL ST,40.462,-79.9316,114.0
NEGLEY AVE AT FRIENDSHIP AVE,40.4608,-79.9324,77.0
NEGLEY AVE AT FRIENDSHIP AVE,40.4608,-79.9324,48.0
NEGLEY AVE AT FRIENDSHIP AVE,40.4608,-79.9324,1001.0
NEGLEY AVE AT FRIENDSHIP AVE,40.4608,-79.9324,53.0
NEGLEY AVE AT FRIENDSHIP AVE,40.4608,-79.9324,51.0
NEGLEY AVE AT FRIENDSHIP AVE,40.4608,-79.9324,692.0
NEGLEY AVE AT FRIENDSHIP AVE,40.4608,-79.9324,7.0
NEGLEY AVE AT FRIENDSHIP AVE,40.4608,-79.9324,9.0
NEGLEY AVE AT FRIENDSHIP AVE,40.4608,-79.9324,139.0
NEGLEY AVE AT PENN AVE FS,40.4632,-79.931,95.0
NEGLEY AVE AT PENN AVE FS,40.4632,-79.931,104.0
NEGLEY AVE AT PENN AVE FS,40.4632,-79.931,865.0
NEGLEY AVE AT PENN AVE FS,40.4632,-79.931,67.0
NEGLEY AVE AT PENN AVE FS,40.4632,-79.931,63.0
NEGLEY AVE AT PENN AVE FS,40.4632,-79.931,765.0
NEGLEY AVE AT PENN AVE FS,40.4632,-79.931,20.0
NEGLEY AVE AT PENN AVE FS,40.4632,-79.931,24.0
NEGLEY AVE AT PENN AVE FS,40.4632,-79.931,220.0
NEGLEY AVE AT PENN AVE FS,40.4632,-79.931,13.0
NEGLEY AVE AT PENN AVE FS,40.4632,-79.931,8.0
NEGLEY AVE AT PENN AVE FS,40.4632,-79.931,275.0
PENN AVE AT FAIRMOUNT ST,40.4641,-79.9326,2.0
PENN AVE AT FAIRMOUNT ST,40.4641,-79.9326,7.0
PENN AVE AT FAIRMOUNT ST,40.4641,-79.9326,64.0
PENN AVE AT NEGLEY AVE,40.4635,-79.9309,12.0
PENN AVE AT NEGLEY AVE,40.4635,-79.9309,10.0
PENN AVE AT NEGLEY AVE,40.4635,-79.9309,78.0
ALLEGHENY AVE AT NORTH AVE,40.453,-80.0193,0.0
BRIGHTON RD AT RIDGE AVE,40.4507,-80.0135,79.0
RIDGE AVE OPP BRIGHTON RD,40.4505,-80.0136,4.0
RIDGE AVE AT GALVESTON AVE,40.4502,-80.0155,18.0
RIDGE AVE OPP GALVESTON AVE,40.4501,-80.016,0.0
WESTERN AVE AT GALVESTON AVE,40.452,-80.0164,0.0
WESTERN AVE AT ALLEGHENY AVE,40.4516,-80.0185,4.0
WESTERN AVE AT ALLEGHENY AVE FS,40.4515,-80.0186,3.0
WESTERN AVE AT BRIGHTON RD,40.4524,-80.0142,17.0
WESTERN AVE AT GALVESTON AVE,40.4519,-80.0167,16.0
WESTERN AVE AT BRIGHTON RD FS,40.4523,-80.0146,9.0
CHARTIERS AVE AT KRUPP ST,40.4581,-80.0709,30.0
CHARTIERS AVE AT KRUPP ST,40.4581,-80.0709,25.0
CHARTIERS AVE AT KRUPP ST,40.4581,-80.0709,417.0
CHARTIERS AVE AT MIDDLETOWN RD,40.4577,-80.073,6.0
CHARTIERS AVE AT MIDDLETOWN RD,40.4577,-80.073,0.0
CHARTIERS AVE AT MIDDLETOWN RD,40.4577,-80.073,13.0
CHARTIERS AVE AT OLTMAN ST,40.4584,-80.0691,14.0
CHARTIERS AVE AT OLTMAN ST,40.4584,-80.0691,18.0
CHARTIERS AVE AT OLTMAN ST,40.4584,-80.0691,175.0
CHARTIERS AVE AT OLTMAN ST FS,40.4585,-80.0693,8.0
CHARTIERS AVE AT OLTMAN ST FS,40.4585,-80.0693,10.0
CHARTIERS AVE AT OLTMAN ST FS,40.4585,-80.0693,27.0
CHARTIERS AVE OPP OETTING ST,40.4579,-80.0675,7.0
CHARTIERS AVE OPP OETTING ST,40.4579,-80.0675,11.0
CHARTIERS AVE OPP OETTING ST,40.4579,-80.0675,49.0
CHARTIERS AVE AT HARLOW ST,40.4583,-80.0707,6.0
CHARTIERS AVE AT HARLOW ST,40.4583,-80.0707,13.0
CHARTIERS AVE AT HARLOW ST,40.4583,-80.0707,55.0
ARLINGTON AVE OPP JOSEPHINE ST,40.4173,-79.9656,183.0
ARLINGTON AVE OPP JOSEPHINE ST,40.4173,-79.9656,150.0
ARLINGTON AVE OPP JOSEPHINE ST,40.4173,-79.9656,1171.0
BEDFORD AVE AT HERRON AVE FS,40.453,-79.9659,13.0
BEDFORD AVE AT HERRON AVE FS,40.453,-79.9659,6.0
BEDFORD AVE AT HERRON AVE FS,40.453,-79.9659,93.0
BEDFORD AVE OPP WANDLESS ST,40.4528,-79.9677,84.0
BEDFORD AVE OPP WANDLESS ST,40.4528,-79.9677,41.0
BEDFORD AVE OPP WANDLESS ST,40.4528,-79.9677,571.0
BEDFORD AVE OPP MORGAN ST,40.4521,-79.9694,35.0
BEDFORD AVE OPP MORGAN ST,40.4521,-79.9694,9.0
BEDFORD AVE OPP MORGAN ST,40.4521,-79.9694,269.0
BEDFORD AVE AT CHAUNCEY DR,40.4509,-79.9721,138.0
BEDFORD AVE AT CHAUNCEY DR,40.4509,-79.9721,107.0
BEDFORD AVE AT CHAUNCEY DR,40.4509,-79.9721,1052.0
BEDFORD AVE OPP DUFF ST,40.4502,-79.9738,92.0
BEDFORD AVE OPP DUFF ST,40.4502,-79.9738,69.0
BEDFORD AVE OPP DUFF ST,40.4502,-79.9738,675.0
BEDFORD AVE AT SOMERS DR,40.4491,-79.9765,31.0
BEDFORD AVE AT SOMERS DR,40.4491,-79.9765,32.0
BEDFORD AVE AT SOMERS DR,40.4491,-79.9765,342.0
BEDFORD AVE AT MEMORY LN,40.4483,-79.9783,54.0
BEDFORD AVE AT MEMORY LN,40.4483,-79.9783,35.0
BEDFORD AVE AT MEMORY LN,40.4483,-79.9783,347.0
BEDFORD AVE OPP ERIN ST,40.4472,-79.9809,55.0
BEDFORD AVE OPP ERIN ST,40.4472,-79.9809,27.0
BEDFORD AVE OPP ERIN ST,40.4472,-79.9809,613.0
BEDFORD AVE OPP DEVILLIERS ST,40.4466,-79.9824,9.0
BEDFORD AVE OPP DEVILLIERS ST,40.4466,-79.9824,8.0
BEDFORD AVE OPP DEVILLIERS ST,40.4466,-79.9824,129.0
BEDFORD AVE AT WATT LN,40.4507,-79.9723,86.0
BEDFORD AVE AT WATT LN,40.4507,-79.9723,69.0
BEDFORD AVE AT WATT LN,40.4507,-79.9723,499.0
BEDFORD AVE AT MORGAN ST,40.4519,-79.9695,12.0
BEDFORD AVE AT MORGAN ST,40.4519,-79.9695,15.0
BEDFORD AVE AT MORGAN ST,40.4519,-79.9695,188.0
BRADDOCK AVE AT BIDDLE AVE,40.4368,-79.8963,34.0
BRADDOCK AVE AT BIDDLE AVE,40.4368,-79.8963,23.0
BRADDOCK AVE AT BIDDLE AVE,40.4368,-79.8963,373.0
BRADDOCK AVE AT HENRIETTA ST,40.4358,-79.8959,6.0
BRADDOCK AVE AT HENRIETTA ST,40.4358,-79.8959,12.0
BRADDOCK AVE AT HENRIETTA ST,40.4358,-79.8959,223.0
BRADDOCK AVE AT HENRIETTA ST,40.436,-79.8961,9.0
BRADDOCK AVE AT HENRIETTA ST,40.436,-79.8961,2.0
BRADDOCK AVE AT HENRIETTA ST,40.436,-79.8961,34.0
BRADDOCK AVE OPP BIDDLE AVE,40.437,-79.8965,8.0
BRADDOCK AVE OPP BIDDLE AVE,40.437,-79.8965,3.0
BRADDOCK AVE OPP BIDDLE AVE,40.437,-79.8965,48.0
BRADDOCK AVE OPP GUTHRIE ST,40.4384,-79.8971,1.0
BRADDOCK AVE OPP GUTHRIE ST,40.4384,-79.8971,4.0
BRADDOCK AVE OPP GUTHRIE ST,40.4384,-79.8971,15.0
FORBES AVE AT BRADDOCK AVE,40.4397,-79.8973,24.0
FORBES AVE AT BRADDOCK AVE,40.4397,-79.8973,29.0
FORBES AVE AT BRADDOCK AVE,40.4397,-79.8973,345.0
FORBES AVE AT BRADDOCK AVE,40.4396,-79.8979,11.0
FORBES AVE AT BRADDOCK AVE,40.4396,-79.8979,10.0
FORBES AVE AT BRADDOCK AVE,40.4396,-79.8979,118.0
FORBES AVE AT EAST END AVE,40.4397,-79.8967,21.0
FORBES AVE AT EAST END AVE,40.4397,-79.8967,17.0
FORBES AVE AT EAST END AVE,40.4397,-79.8967,83.0
FORBES AVE AT PEEBLES ST,40.4394,-79.895,1.0
FORBES AVE AT PEEBLES ST,40.4394,-79.895,3.0
FORBES AVE AT PEEBLES ST,40.4394,-79.895,11.0
FORBES AVE OPP BRIARCLIFF RD,40.4395,-79.8995,2.0
FORBES AVE OPP BRIARCLIFF RD,40.4395,-79.8995,1.0
FORBES AVE OPP BRIARCLIFF RD,40.4395,-79.8995,8.0
FORBES AVE OPP BRIARCLIFF RD,40.4395,-79.8995,0.0
FORBES AVE OPP BRIARCLIFF RD,40.4395,-79.8995,1.0
FORBES AVE OPP BRIARCLIFF RD,40.4395,-79.8995,12.0
PEEBLES ST OPP GREEN ST,40.4389,-79.895,1.0
PEEBLES ST OPP GREEN ST,40.4389,-79.895,0.0
SAVANNAH AVE AT UNION ST,40.4387,-79.8948,2.0
SAVANNAH AVE AT UNION ST,40.4387,-79.8948,102.0
BRADDOCK AVE AT GUTHRIE ST,40.4381,-79.8969,30.0
BRADDOCK AVE AT GUTHRIE ST,40.4381,-79.8969,21.0
BRADDOCK AVE AT GUTHRIE ST,40.4381,-79.8969,199.0
FRANKSTOWN AVE AT BENNETT ST FS,40.4581,-79.9037,3.0
FRANKSTOWN AVE AT BENNETT ST FS,40.4581,-79.9037,6.0
FRANKSTOWN AVE AT BENNETT ST FS,40.4581,-79.9037,79.0
FRANKSTOWN AVE AT BENNETT ST FS,40.4581,-79.9037,6.0
FRANKSTOWN AVE AT BENNETT ST FS,40.4581,-79.9037,5.0
FRANKSTOWN AVE AT BENNETT ST FS,40.4581,-79.9037,29.0
FRANKSTOWN AVE AT EAST VIEW ST,40.4582,-79.9036,6.0
FRANKSTOWN AVE AT EAST VIEW ST,40.4582,-79.9036,0.0
FRANKSTOWN AVE AT EAST VIEW ST,40.4582,-79.9036,68.0
FRANKSTOWN AVE AT EAST VIEW ST,40.4582,-79.9036,12.0
FRANKSTOWN AVE AT EAST VIEW ST,40.4582,-79.9036,13.0
FRANKSTOWN AVE AT EAST VIEW ST,40.4582,-79.9036,111.0
FRANKSTOWN AVE OPP LASCHALL ST,40.4583,-79.9058,13.0
FRANKSTOWN AVE OPP LASCHALL ST,40.4583,-79.9058,2.0
FRANKSTOWN AVE OPP LASCHALL ST,40.4583,-79.9058,61.0
FRANKSTOWN AVE OPP LASCHALL ST,40.4583,-79.9058,14.0
FRANKSTOWN AVE OPP LASCHALL ST,40.4583,-79.9058,10.0
FRANKSTOWN AVE OPP LASCHALL ST,40.4583,-79.9058,88.0
FRANKSTOWN AVE AT LASCHALL ST,40.4583,-79.9063,4.0
FRANKSTOWN AVE AT LASCHALL ST,40.4583,-79.9063,2.0
FRANKSTOWN AVE AT LASCHALL ST,40.4583,-79.9063,67.0
FRANKSTOWN AVE AT LASCHALL ST,40.4583,-79.9063,3.0
FRANKSTOWN AVE AT LASCHALL ST,40.4583,-79.9063,2.0
FRANKSTOWN AVE AT LASCHALL ST,40.4583,-79.9063,14.0
FRANKSTOWN AVE AT MURTLAND ST,40.4585,-79.9013,8.0
FRANKSTOWN AVE AT MURTLAND ST,40.4585,-79.9013,7.0
FRANKSTOWN AVE AT MURTLAND ST,40.4585,-79.9013,204.0
FRANKSTOWN AVE AT MURTLAND ST,40.4585,-79.9013,4.0
FRANKSTOWN AVE AT MURTLAND ST,40.4585,-79.9013,3.0
FRANKSTOWN AVE AT MURTLAND ST,40.4585,-79.9013,97.0
FRANKSTOWN AVE AT WASHINGTON BLVD,40.4587,-79.9078,9.0
FRANKSTOWN AVE AT WASHINGTON BLVD,40.4587,-79.9078,8.0
FRANKSTOWN AVE AT WASHINGTON BLVD,40.4587,-79.9078,124.0
FRANKSTOWN AVE AT WASHINGTON BLVD,40.4587,-79.9078,34.0
FRANKSTOWN AVE AT WASHINGTON BLVD,40.4587,-79.9078,20.0
FRANKSTOWN AVE AT WASHINGTON BLVD,40.4587,-79.9078,188.0
FRANKSTOWN AVE OPP INWOOD ST,40.4581,-79.9048,0.0
FRANKSTOWN AVE OPP INWOOD ST,40.4581,-79.9048,0.0
FRANKSTOWN AVE OPP INWOOD ST,40.4581,-79.9048,8.0
FRANKSTOWN AVE OPP INWOOD ST,40.4581,-79.9048,1.0
FRANKSTOWN AVE OPP INWOOD ST,40.4581,-79.9048,0.0
FRANKSTOWN AVE OPP INWOOD ST,40.4581,-79.9048,10.0
HAMILTON AVE AT FIFTH AVE,40.4571,-79.9084,32.0
HAMILTON AVE AT FIFTH AVE,40.4571,-79.9084,13.0
HAMILTON AVE AT FIFTH AVE,40.4571,-79.9084,306.0
HAMILTON AVE AT FIFTH AVE FS,40.457,-79.9083,7.0
HAMILTON AVE AT FIFTH AVE FS,40.457,-79.9083,18.0
HAMILTON AVE AT FIFTH AVE FS,40.457,-79.9083,147.0
HAMILTON AVE AT DALLAS AVE,40.4563,-79.9046,25.0
HAMILTON AVE AT DALLAS AVE,40.4563,-79.9046,24.0
HAMILTON AVE AT DALLAS AVE,40.4563,-79.9046,235.0
HAMILTON AVE AT DALLAS AVE,40.4563,-79.9049,6.0
HAMILTON AVE AT DALLAS AVE,40.4563,-79.9049,6.0
HAMILTON AVE AT DALLAS AVE,40.4563,-79.9049,56.0
HAMILTON AVE AT LASCHALL ST,40.4567,-79.9063,9.0
HAMILTON AVE AT LASCHALL ST,40.4567,-79.9063,3.0
HAMILTON AVE AT LASCHALL ST,40.4567,-79.9063,100.0
HAMILTON AVE AT MURTLAND ST,40.4557,-79.9024,6.0
HAMILTON AVE AT MURTLAND ST,40.4557,-79.9024,2.0
HAMILTON AVE AT MURTLAND ST,40.4557,-79.9024,16.0
HAMILTON AVE OPP LASCHALL ST,40.4567,-79.907,2.0
HAMILTON AVE OPP LASCHALL ST,40.4567,-79.907,1.0
HAMILTON AVE OPP LASCHALL ST,40.4567,-79.907,7.0
LINCOLN AVE AT ATWELL ST,40.4631,-79.9045,1.0
LINCOLN AVE AT ATWELL ST,40.4631,-79.9045,1.0
LINCOLN AVE AT ATWELL ST,40.4631,-79.9045,2.0
LINCOLN AVE AT ATWELL ST,40.4631,-79.9045,0.0
LINCOLN AVE AT ROWAN ST,40.4639,-79.902,45.0
LINCOLN AVE AT ROWAN ST,40.4639,-79.902,48.0
LINCOLN AVE AT ROWAN ST,40.4639,-79.902,287.0
LINCOLN AVE AT ROWAN ST,40.4639,-79.902,85.0
LINCOLN AVE AT UPLAND ST,40.4638,-79.9021,4.0
LINCOLN AVE AT UPLAND ST,40.4638,-79.9021,7.0
LINCOLN AVE AT UPLAND ST,40.4638,-79.9021,40.0
LINCOLN AVE AT UPLAND ST,40.4638,-79.9021,2.0
FIFTH AVE AT HAMILTON AVE,40.4571,-79.9091,3.0
WASHINGTON BLVD AT SILVER LAKE DR,40.4622,-79.9056,0.0
FRANKSTOWN AVE AT GERRITT ST,40.4587,-79.902,5.0
FRANKSTOWN AVE AT GERRITT ST,40.4587,-79.902,4.0
FRANKSTOWN AVE AT GERRITT ST,40.4587,-79.902,59.0
FRANKSTOWN AVE AT GERRITT ST,40.4587,-79.902,19.0
FRANKSTOWN AVE AT GERRITT ST,40.4587,-79.902,12.0
FRANKSTOWN AVE AT GERRITT ST,40.4587,-79.902,60.0
LINCOLN AVE OPP DEARY ST,40.4641,-79.9011,8.0
LINCOLN AVE OPP DEARY ST,40.4641,-79.9011,9.0
LINCOLN AVE OPP DEARY ST,40.4641,-79.9011,65.0
LINCOLN AVE OPP DEARY ST,40.4641,-79.9011,9.0
LINCOLN AVE AT LYRIC ST,40.4635,-79.9034,3.0
LINCOLN AVE AT LYRIC ST,40.4635,-79.9034,8.0
LINCOLN AVE AT LYRIC ST,40.4635,-79.9034,19.0
LINCOLN AVE AT LYRIC ST,40.4635,-79.9034,2.0
S MAIN ST AT SANCTUS ST,40.4416,-80.033,21.0
S MAIN ST AT SANCTUS ST,40.4416,-80.033,8.0
S MAIN ST AT SANCTUS ST,40.4416,-80.033,134.0
S MAIN ST AT SANCTUS ST,40.4417,-80.0328,24.0
S MAIN ST AT SANCTUS ST,40.4417,-80.0328,29.0
S MAIN ST AT SANCTUS ST,40.4417,-80.0328,97.0
S MAIN ST AT WABASH ST,40.4409,-80.0349,26.0
S MAIN ST AT WABASH ST,40.4409,-80.0349,21.0
S MAIN ST AT WABASH ST,40.4409,-80.0349,387.0
S MAIN ST AT WABASH ST,40.441,-80.0347,49.0
S MAIN ST AT WABASH ST,40.441,-80.0347,43.0
S MAIN ST AT WABASH ST,40.441,-80.0347,447.0
STEUBEN ST AT ALEXANDER ST,40.4419,-80.0346,11.0
STEUBEN ST AT ALEXANDER ST,40.4419,-80.0346,7.0
STEUBEN ST AT ALEXANDER ST,40.4419,-80.0346,58.0
STEUBEN ST AT ALEXANDER ST,40.4419,-80.0346,4.0
STEUBEN ST AT ALEXANDER ST,40.4419,-80.0346,1.0
STEUBEN ST AT ALEXANDER ST,40.4419,-80.0346,63.0
STEUBEN ST AT ALEXANDER ST,40.4419,-80.0346,36.0
STEUBEN ST AT PLANET ST (WABASH ST),40.4417,-80.0354,12.0
STEUBEN ST AT PLANET ST (WABASH ST),40.4417,-80.0354,7.0
STEUBEN ST AT PLANET ST (WABASH ST),40.4417,-80.0354,95.0
STEUBEN ST AT PLANET ST (WABASH ST),40.4417,-80.0354,11.0
STEUBEN ST AT PLANET ST (WABASH ST),40.4417,-80.0354,0.0
STEUBEN ST AT PLANET ST (WABASH ST),40.4417,-80.0354,102.0
STEUBEN ST AT PLANET ST (WABASH ST),40.4417,-80.0354,117.0
STEUBEN ST AT #211,40.4412,-80.0367,12.0
STEUBEN ST AT #211,40.4412,-80.0367,11.0
STEUBEN ST AT #211,40.4412,-80.0367,89.0
STEUBEN ST AT #211,40.4412,-80.0367,10.0
STEUBEN ST AT #211,40.4412,-80.0367,21.0
STEUBEN ST AT #211,40.4412,-80.0367,118.0
STEUBEN ST AT #211,40.4412,-80.0367,52.0
STEUBEN ST AT SANCTUS ST FS,40.4425,-80.0331,18.0
STEUBEN ST AT SANCTUS ST FS,40.4425,-80.0331,13.0
STEUBEN ST AT SANCTUS ST FS,40.4425,-80.0331,102.0
STEUBEN ST AT SANCTUS ST FS,40.4425,-80.0331,20.0
STEUBEN ST AT SANCTUS ST FS,40.4425,-80.0331,25.0
STEUBEN ST AT SANCTUS ST FS,40.4425,-80.0331,142.0
STEUBEN ST AT SANCTUS ST FS,40.4425,-80.0331,38.0
STEUBEN ST OPP SANCTUS ST,40.4424,-80.0335,6.0
STEUBEN ST OPP SANCTUS ST,40.4424,-80.0335,10.0
STEUBEN ST OPP SANCTUS ST,40.4424,-80.0335,36.0
STEUBEN ST OPP SANCTUS ST,40.4424,-80.0335,13.0
STEUBEN ST OPP SANCTUS ST,40.4424,-80.0335,6.0
STEUBEN ST OPP SANCTUS ST,40.4424,-80.0335,50.0
STEUBEN ST OPP SANCTUS ST,40.4424,-80.0335,51.0
STEUBEN ST AT WABASH ST,40.4416,-80.0354,23.0
STEUBEN ST AT WABASH ST,40.4416,-80.0354,10.0
STEUBEN ST AT WABASH ST,40.4416,-80.0354,144.0
STEUBEN ST AT WABASH ST,40.4416,-80.0354,21.0
STEUBEN ST AT WABASH ST,40.4416,-80.0354,22.0
STEUBEN ST AT WABASH ST,40.4416,-80.0354,221.0
STEUBEN ST AT WABASH ST,40.4416,-80.0354,61.0
E CARSON ST AT S 2ND ST,40.4301,-79.9988,1.0
E CARSON ST AT S 2ND ST,40.4301,-79.9988,3.0
E CARSON ST AT S 2ND ST,40.4301,-79.9988,41.0
E CARSON ST AT S 2ND ST,40.4301,-79.9988,0.0
E CARSON ST AT S 2ND ST,40.4301,-79.9988,0.0
E CARSON ST AT S 2ND ST,40.4301,-79.9988,53.0
E CARSON ST OPP ARLINGTON AVE,40.4308,-80.0011,2.0
E CARSON ST OPP ARLINGTON AVE,40.4308,-80.0011,2.0
E CARSON ST OPP ARLINGTON AVE,40.4308,-80.0011,21.0
E CARSON ST OPP ARLINGTON AVE,40.4308,-80.0011,4.0
E CARSON ST OPP ARLINGTON AVE,40.4308,-80.0011,3.0
E CARSON ST OPP ARLINGTON AVE,40.4308,-80.0011,41.0
E CARSON ST OPP STATION SQUARE STATION,40.4319,-80.0033,11.0
E CARSON ST OPP STATION SQUARE STATION,40.4319,-80.0033,295.0
E CARSON ST OPP STATION SQUARE STATION,40.4319,-80.0033,17.0
E CARSON ST OPP STATION SQUARE STATION,40.4319,-80.0033,12.0
E CARSON ST OPP STATION SQUARE STATION,40.4319,-80.0033,163.0
E CARSON ST OPP STATION SQUARE STATION,40.4319,-80.0033,28.0
E CARSON ST OPP STATION SQUARE STATION,40.4319,-80.0033,6.0
E CARSON ST OPP STATION SQUARE STATION,40.4319,-80.0033,177.0
E CARSON ST OPP STATION SQUARE STATION,40.4319,-80.0033,18.0
E CARSON ST OPP STATION SQUARE STATION,40.4319,-80.0033,11.0
E CARSON ST OPP STATION SQUARE STATION,40.4319,-80.0033,143.0
E CARSON ST OPP STATION SQUARE STATION,40.4319,-80.0033,13.0
E CARSON ST OPP STATION SQUARE STATION,40.4319,-80.0033,17.0
E CARSON ST OPP STATION SQUARE STATION,40.4319,-80.0033,171.0
E CARSON ST OPP STATION SQUARE STATION,40.4319,-80.0033,40.0
E CARSON ST OPP STATION SQUARE STATION,40.4319,-80.0033,33.0
E CARSON ST OPP STATION SQUARE STATION,40.4319,-80.0033,232.0
E CARSON ST OPP STATION SQUARE STATION,40.4319,-80.0033,73.0
E CARSON ST OPP STATION SQUARE STATION,40.4319,-80.0033,70.0
E CARSON ST OPP STATION SQUARE STATION,40.4319,-80.0033,577.0
E CARSON ST OPP STATION SQUARE STATION,40.4319,-80.0033,37.0
E CARSON ST OPP STATION SQUARE STATION,40.4319,-80.0033,25.0
E CARSON ST OPP STATION SQUARE STATION,40.4319,-80.0033,15.0
E CARSON ST OPP STATION SQUARE STATION,40.4319,-80.0033,15.0
E CARSON ST OPP STATION SQUARE STATION,40.4319,-80.0033,22.0
E CARSON ST OPP STATION SQUARE STATION,40.4319,-80.0033,139.0
E CARSON ST OPP STATION SQUARE STATION,40.4319,-80.0033,11.0
E CARSON ST OPP STATION SQUARE STATION,40.4319,-80.0033,87.0
E CARSON ST OPP STATION SQUARE STATION,40.4319,-80.0033,13.0
E CARSON ST OPP STATION SQUARE STATION,40.4319,-80.0033,12.0
E CARSON ST OPP STATION SQUARE STATION,40.4319,-80.0033,122.0
E CARSON ST AT STATION SQUARE STATION,40.4318,-80.0035,65.0
E CARSON ST AT STATION SQUARE STATION,40.4318,-80.0035,65.0
E CARSON ST AT STATION SQUARE STATION,40.4318,-80.0035,285.0
E CARSON ST AT STATION SQUARE STATION,40.4318,-80.0035,306.0
E CARSON ST AT STATION SQUARE STATION,40.4318,-80.0035,284.0
E CARSON ST AT STATION SQUARE STATION,40.4318,-80.0035,1874.0
E CARSON ST AT STATION SQUARE STATION,40.4318,-80.0035,802.0
E CARSON ST AT STATION SQUARE STATION,40.4318,-80.0035,666.0
E CARSON ST AT STATION SQUARE STATION,40.4318,-80.0035,5228.0
E CARSON ST AT STATION SQUARE STATION,40.4318,-80.0035,326.0
E CARSON ST OPP S 2ND ST,40.4301,-79.9993,2.0
E CARSON ST OPP S 2ND ST,40.4301,-79.9993,1.0
E CARSON ST OPP S 2ND ST,40.4301,-79.9993,8.0
E CARSON ST OPP S 2ND ST,40.4301,-79.9993,1.0
E CARSON ST OPP S 2ND ST,40.4301,-79.9993,2.0
E CARSON ST OPP S 2ND ST,40.4301,-79.9993,15.0
ARLINGTON AVE AT E CARSON ST,40.4307,-80.0012,0.0
ARLINGTON AVE AT E CARSON ST,40.4307,-80.0012,0.0
ARLINGTON AVE AT E CARSON ST,40.4307,-80.0012,0.0
ARLINGTON AVE OPP SYCAMORE ST,40.4303,-80.0005,0.0
ARLINGTON AVE OPP SYCAMORE ST,40.4303,-80.0005,0.0
ARLINGTON AVE OPP SYCAMORE ST,40.4303,-80.0005,0.0
SOUTH BUSWAY AT STATION SQUARE,40.4318,-80.0037,0.0
SOUTH BUSWAY AT STATION SQUARE,40.4318,-80.0037,50.0
SOUTH BUSWAY AT STATION SQUARE,40.4318,-80.0037,2.0
SOUTH BUSWAY AT STATION SQUARE,40.4318,-80.0037,1.0
SOUTH BUSWAY AT STATION SQUARE,40.4318,-80.0037,8.0
SOUTH BUSWAY AT STATION SQUARE,40.4318,-80.0037,2.0
SOUTH BUSWAY AT STATION SQUARE,40.4318,-80.0037,0.0
SOUTH BUSWAY AT STATION SQUARE,40.4318,-80.0037,99.0
SOUTH BUSWAY AT STATION SQUARE,40.4318,-80.0037,0.0
SOUTH BUSWAY AT STATION SQUARE,40.4318,-80.0037,1.0
SOUTH BUSWAY AT STATION SQUARE,40.4318,-80.0037,19.0
SOUTH BUSWAY AT STATION SQUARE,40.4318,-80.0037,17.0
SOUTH BUSWAY AT STATION SQUARE,40.4318,-80.0037,21.0
SOUTH BUSWAY AT STATION SQUARE,40.4318,-80.0037,5.0
SOUTH BUSWAY AT STATION SQUARE,40.4318,-80.0037,2.0
SOUTH BUSWAY AT STATION SQUARE,40.4318,-80.0037,1.0
SOUTH BUSWAY AT STATION SQUARE,40.4318,-80.0037,49.0
SOUTH BUSWAY AT STATION SQUARE,40.4318,-80.0037,1.0
SOUTH BUSWAY AT STATION SQUARE,40.4318,-80.0037,34.0
SOUTH BUSWAY AT STATION SQUARE,40.4318,-80.0037,2.0
SOUTH BUSWAY AT STATION SQUARE,40.4318,-80.0037,1.0
SOUTH BUSWAY AT STATION SQUARE,40.4318,-80.0037,15.0
SMITHFIELD ST BRIDGE AT STATION SQUARE,40.433,-80.0035,26.0
SMITHFIELD ST BRIDGE AT STATION SQUARE,40.433,-80.0035,267.0
SMITHFIELD ST BRIDGE AT STATION SQUARE,40.433,-80.0035,4.0
SMITHFIELD ST BRIDGE AT STATION SQUARE,40.433,-80.0035,14.0
SMITHFIELD ST BRIDGE AT STATION SQUARE,40.433,-80.0035,136.0
SMITHFIELD ST BRIDGE AT STATION SQUARE,40.433,-80.0035,26.0
SMITHFIELD ST BRIDGE AT STATION SQUARE,40.433,-80.0035,41.0
SMITHFIELD ST BRIDGE AT STATION SQUARE,40.433,-80.0035,428.0
SMITHFIELD ST BRIDGE AT STATION SQUARE,40.433,-80.0035,5.0
SMITHFIELD ST BRIDGE AT STATION SQUARE,40.433,-80.0035,8.0
SMITHFIELD ST BRIDGE AT STATION SQUARE,40.433,-80.0035,136.0
SMITHFIELD ST BRIDGE AT STATION SQUARE,40.433,-80.0035,170.0
SMITHFIELD ST BRIDGE AT STATION SQUARE,40.433,-80.0035,20.0
SMITHFIELD ST BRIDGE AT STATION SQUARE,40.433,-80.0035,33.0
SMITHFIELD ST BRIDGE AT STATION SQUARE,40.433,-80.0035,38.0
SMITHFIELD ST BRIDGE AT STATION SQUARE,40.433,-80.0035,322.0
SMITHFIELD ST BRIDGE AT STATION SQUARE,40.433,-80.0035,17.0
